date,text
2022-10-27 09:52:00,정진아
2022-10-27 09:47:00,이십만원 아래는 매수구간
2022-10-27 09:44:00,흔들면 다블 두번 흔들면 다다블
2022-10-27 09:42:00,셀트 게시판을 보고 느낀점
2022-10-27 09:32:00,유틸렉스 사십쇼
2022-10-27 09:28:00,공매도 들어왔다
2022-10-27 09:27:00,형님이 보유하고 있는 주식
2022-10-27 09:25:00,매도 공격
2022-10-27 09:21:00,셀트
2022-10-27 09:18:00,셀트리온 이제는 목표가를 질주해야될 시기입니다
2022-10-27 09:16:00,삼성바이오 90만원돌파
2022-10-27 09:12:00,시총10위 탈환
2022-10-27 09:12:00,30만 가자
2022-10-27 09:10:00,또간다
2022-10-27 09:08:00,불기둥이 뭐 변강쇠급일세
2022-10-27 09:07:00,분식회개 셀트리오 상장폐지될거같은 느낌 이유
2022-10-27 09:05:00,봤냐셀트 주가 5일 연속 상승
2022-10-27 09:05:00,간다
2022-10-27 09:04:00,상한가
2022-10-27 09:03:00,인문학것들한테 먼 청렴 결백이니 공평바라니
2022-10-27 09:03:00,시총 위
2022-10-27 09:03:00,외하벌이를 가장 잘하는 기업은 어디인가
2022-10-27 09:13:00,삭제된 게시물의 답글장대 음봉 만들기 돌입
2022-10-27 08:52:00,장난좀 그만합시다
2022-10-27 08:21:00,베그젤마
2022-10-27 08:18:00,동남풍 바람이 일어나고
2022-10-27 08:17:00,나스닥 선물은 빨간불켰네
2022-10-27 08:12:00,의 기대
2022-10-27 08:10:00,니 눈엔 정상으로 보이냐
2022-10-27 07:44:00,좌빨들은 조작질을 잘하나
2022-10-27 07:37:00,올해도 끝인가
2022-10-27 07:23:00,아으 추매 싶다
2022-10-27 07:39:00,비루한 성인피시방 주인이
2022-10-27 07:13:00,오늘 불장가나요
2022-10-27 06:59:00,나스닥 폭락했지만 걱정마세요
2022-10-27 06:57:00,suks 너나 하세요
2022-10-27 06:53:00,나스닥 형님이 저기 지하에서 부른다
2022-10-27 06:37:00,조때따 푸틴오빠 핵훈련 참관
2022-10-27 06:30:00,시총9위
2022-10-27 06:26:00,천연가스 가격 급락
2022-10-27 06:22:00,아주 쉬운 공견 찾기
2022-10-26 23:59:00,금투세 막는게 가장 중요
2022-10-26 23:55:00,불붙은 공매도 논란미지근한 금융당국 분노하는 개미들
2022-10-26 23:25:00,김동혁 현상금 천만원
2022-10-26 23:11:00,mrlc 성 전환 공견
2022-10-26 23:07:00,1818 발작하는 공견
2022-10-26 23:03:00,쥐 구멍에 사는 공견
2022-10-26 23:00:00,조용
2022-10-26 22:48:00,방송에
2022-10-26 22:18:00,천원 올려주니 기분들 좋읍니까
2022-10-26 22:20:00,천원 올려주니 기분들 좋읍니까
2022-10-26 21:37:00,주식으로 잃은 돈이 얼마인데 이제는 돈 따면 세금 내랍니다
2022-10-26 20:32:00,저는 38만원에 몰빵한 가장입니다
2022-10-26 20:19:00,셀트리온 직원분과 술자리했습니다
2022-10-26 19:58:00,특명 신라젠을 점령하라
2022-10-26 19:57:00,특명 코오롱티슈진을 점령하라
2022-10-26 19:40:00,공견들 애처럽고 불쌍하다
2022-10-26 18:52:00,오늘 장
2022-10-26 18:20:00,3대1확정
2022-10-26 18:14:00,ANPARAMA 오늘 공매도 현황및 시간외 현황
2022-10-26 17:59:00,love 1년 365일 매도
2022-10-26 18:05:00,삭제된 게시물의 답글이거 잘못된 소리입니다
2022-10-26 17:45:00,1818 발작하는 공견
2022-10-26 17:39:00,좋은데 그들은 매수 않나
2022-10-26 17:17:00,미선물에
2022-10-26 17:09:00,셀트교도들아 포제이좀 말려봐
2022-10-26 17:07:00,내일폭등
2022-10-26 16:55:00,공매들
2022-10-26 16:38:00,어닝서프라이즈
2022-10-26 16:24:00,여어 샐충이들아
2022-10-26 16:04:00,이번달 급료들은 받으셨 읍니까
2022-10-26 16:02:00,촉법소년 기준 14살13살 하향
2022-10-26 15:26:00,CS는 약하네요
2022-10-26 15:14:00,공매들
2022-10-26 15:10:00,외쳐라 Buy  HOLD 6일차
2022-10-26 15:09:00,실적
2022-10-26 15:08:00,좀더 밑으로
2022-10-26 15:06:00,보합마무리
2022-10-26 15:01:00,푸흡푸하하하하
2022-10-26 15:00:00,딱봐도
2022-10-26 14:58:00,어제의 대차60만주는
2022-10-26 14:52:00,개가 뜯어먹을 돼지네
2022-10-26 14:50:00,어김없이   신한
2022-10-26 14:38:00,꼬꾸라 지는것보니
2022-10-26 14:33:00,사도 뭐 이런걸사가지고 맘 고생들이 많다
2022-10-26 14:03:00,호재들
2022-10-26 14:02:00,케이카 최저가 매수기회
2022-10-26 13:51:00,신한
2022-10-26 13:51:00,두시는 후려 갈기는
2022-10-26 13:50:00,C발
2022-10-26 13:49:00,지금은 전량매도 새 마누라를
2022-10-26 13:20:00,대차 60만주 무시하지 마라
2022-10-26 13:13:00,어제 대차 60만주 했더만
2022-10-26 13:09:00,오늘
2022-10-26 13:06:00,나의
2022-10-26 13:01:00,바람이 분다
2022-10-26 12:39:00,큰손 환영합니다
2022-10-26 12:24:00,다이와출격해라
2022-10-26 12:06:00,코렌텍 무증
2022-10-26 12:04:00,질문
2022-10-26 11:49:00,킹달러  환차익셀케
2022-10-26 11:31:00,경축 베그젤마 유럽 출시
2022-10-26 11:31:00,가성비 갑 베그젤마
2022-10-26 11:24:00,오늘은 cs
2022-10-26 11:18:00,베그젤마 입찰성공
2022-10-26 11:10:00,셀트
2022-10-26 11:00:00,1보 먹는 코로나 치료제 렉키로나정 개발 임박
2022-10-26 10:39:00,불기둥
2022-10-26 10:30:00,공매도 숏커버 직전이다
2022-10-26 10:26:00,암튼 약 출시는 겁나 빠름
2022-10-26 10:25:00,한심한 공견 수준
2022-10-26 10:25:00,감사해요
2022-10-26 10:15:00,오늘은 신한 ss
2022-10-26 10:13:00,숨고르기
2022-10-26 10:10:00,금융관련기관장승진은 있던한곳에서만이뤄져야한다
2022-10-26 10:03:00,나도 문가 되고싶다
2022-10-26 10:02:00,셀트주주로써 223
2022-10-26 09:43:00,Re홧팅
2022-10-26 09:37:00,브랜드 평판1위
2022-10-26 09:34:00,모건이가 작두를 탔구만
2022-10-26 09:31:00,문죄명19가 통 되었다면19
2022-10-26 09:29:00,진짜 회사는 밥그릇만 챙기는곳임
2022-10-26 09:26:00,다이와 오늘은 안사남
2022-10-26 09:25:00,오늘 터는날
2022-10-26 09:23:00,물약 주사파xx가 파니가 오르네19
2022-10-26 09:21:00,오늘도  불기둥
2022-10-26 09:20:00,잉  빨간불
2022-10-26 09:18:00,셀트리온 목표가를 오늘도 상승하기를 기대합니다
2022-10-26 09:18:00,골드크로스
2022-10-26 09:14:00,김진태 레고 사태 부글부글
2022-10-26 09:12:00,재 대통령되면
2022-10-26 09:11:00,죄명아
2022-10-26 09:04:00,푸하 푸하 푸하하하하
2022-10-26 08:59:00,난리구먼
2022-10-26 08:54:00,급등
2022-10-26 08:48:00,상한가
2022-10-26 08:47:00,현재 미국 선물 지수  213
2022-10-26 08:31:00,불기둥
2022-10-26 08:28:00,1보 먹는 코로나 치료제 렉키로나정 개발 임박
2022-10-26 08:27:00,공정과 상식이 무너진 민주당
2022-10-26 08:20:00,김의겸 니가 국회의원이냐
2022-10-26 08:20:00,시장조성자제도 기득권대기업주가부양조작아니냐
2022-10-26 08:17:00,NAVER 공견 수준
2022-10-26 07:28:00,찢재명 똥줄 탔다
2022-10-26 09:05:00,삭제된 게시물의 답글찢재명 똥줄 탔다
2022-10-26 08:21:00,삭제된 게시물의 답글찢재명 똥줄 탔다
2022-10-26 06:54:00,여기는 증권토론방이여 뭐여
2022-10-26 06:49:00,1818 목사라는 공견
2022-10-26 06:48:00,급등 급락
2022-10-26 06:38:00,ghdr x 끼 란
2022-10-26 06:35:00,쥐 구멍에 사는 공견
2022-10-26 06:35:00,Dbsr  정신 차려라
2022-10-26 06:34:00,급등
2022-10-26 06:29:00,김동혁 현상금 천만원
2022-10-26 06:22:00,셀트리온 3분기 호실적
2022-10-26 05:47:00,조정  시작
2022-10-26 05:14:00,위안화 15년새 최저주가폭락 금융시장 때린 시진핑 리스크
2022-10-26 05:05:00,꼬리자르기 이제는 김용까지 경찰 유동규 신분 보호키로 거주지 변경경호위치 추적장치 논두렁 시계 진짜다
2022-10-26 04:33:00,미증시 폭등하네요
2022-10-26 01:31:00,love 1년 365일 매도
2022-10-26 00:38:00,특명 코오롱티슈진을 점령하라
2022-10-26 00:37:00,mrlc 성 전환 공견
2022-10-26 00:36:00,1818 목사라는 공견
2022-10-26 00:12:00,나스닥 불났네 대구도 불났고 경사났네 경사났어
2022-10-26 00:09:00,검찰 개혁하라고 했더니 검찰출신 대통령 만들어서
2022-10-26 04:17:00,검찰 개혁하라고 했더니 검찰출신 대통령 만들어서
2022-10-26 00:05:00,윤십원이 뭐한게 있어야 업적을 지지율 가지고 말하지
2022-10-26 00:05:00,주식시장 공매도 공포심리가 확산
2022-10-26 00:03:00,이재명 생각은 그만하고 니들의군주의동내 대구불났데이 불이나꺼라
2022-10-25 23:59:00,윤썩열 가짜모범생 종말이  꼭 오리라 맏는다 할렐루야
2022-10-25 23:51:00,내일도 셀트리온 오르겠다 기분좋타
2022-10-25 23:48:00,이재명 욕해봤자 니들보단  나아
2022-10-25 23:02:00,이기이기
2022-10-25 22:58:00,19만 돌파
2022-10-25 22:37:00,그물에 걸려든 정진상 출금 더탐사의 개참사 첼로 개딸의 녹취록
2022-10-25 22:29:00,필독네이버 게시판 알바가 넘칠때가 셀트리온 바닥
2022-10-25 22:29:00,기후니  말처럼
2022-10-25 22:08:00,이재명 이야기 넷플릭스 드라마로 만듭시다 제목은 정해졌죠 아수라
2022-10-25 21:54:00,셀트리온에서 신라젠의 향기가 난다
2022-10-25 21:40:00,금일대차 60만주의 의미
2022-10-25 21:27:00,평단 39만에 2000주 물린거 죽고싶습니다
2022-10-25 20:54:00,목표가  50만원으로
2022-10-25 20:41:00,셀트리온  정부와 대립각현지 사업 축소철수도 검토
2022-10-25 20:24:00,mrlc 성 전환 공견
2022-10-25 20:24:00,2찍에게
2022-10-25 20:23:00,진상 셀트주주
2022-10-25 20:21:00,1818 목사라는 공견
2022-10-25 20:18:00,woow 고소 원조 공견
2022-10-25 20:11:00,ghdr x 끼 란
2022-10-25 20:08:00,금투세는 얘기도 꺼내지 말고
2022-10-25 20:06:00,오늘주식 많이 빌렷네
2022-10-25 19:38:00,저는 38만원에 몰빵한 가장입니다
2022-10-25 19:34:00,한동훈 vs 김의겸
2022-10-25 19:05:00,나라빚
2022-10-25 19:02:00,오늘 장
2022-10-25 18:31:00,구독자200만 슈퍼개미셀트리온 언급
2022-10-25 18:18:00,금투세 유예 안하면 주식시장 폭락합니다
2022-10-25 18:04:00,ANPARAMA 오늘 공매도 현황및 시간외 현황
2022-10-25 17:57:00,영국과  대립각
2022-10-25 17:08:00,기관 매수 개인 매도
2022-10-25 16:58:00,셀트리온 주가 상승세로 장마감
2022-10-25 16:55:00,코오롱 형님들한태
2022-10-25 16:49:00,mrlc 성 전환 공견
2022-10-25 16:49:00,오늘저녁
2022-10-25 16:41:00,김동혁 현상금 천만원
2022-10-25 16:36:00,시간외 거래 털리지 마시오 매도 할려면   내일 고가에 매도하시오
2022-10-25 16:20:00,셀트주주는
2022-10-25 16:18:00,셀트리온  정부와 대립각현지 사업 축소철수도 검토
2022-10-25 16:18:00,개미들은 겁나게 팔고 기관들은 겁나게 사고
2022-10-25 16:16:00,덩딘아 현금 5쏘셔
2022-10-25 16:14:00,NAVER 공견 수준
2022-10-25 16:09:00,1818 목사라는 공견
2022-10-25 16:08:00,인제 현가격  안온다
2022-10-25 16:06:00,정진아
2022-10-25 15:50:00,특명 코오롱티슈진을 점령하라
2022-10-25 15:46:00,개미들 겁나게 팔았네
2022-10-25 15:43:00,love 1년 365일 매도
2022-10-25 15:40:00,매매   동향을 보니
2022-10-25 15:24:00,셀트소액주주 연대
2022-10-25 15:20:00,공시하나 나오려나
2022-10-25 15:16:00,외쳐라 Buy  HOLD 5일차
2022-10-25 15:11:00,10분이면
2022-10-25 15:02:00,모건이 공매 앞잡이였냐
2022-10-25 14:58:00,모건스탠리  미쳐가는구나
2022-10-25 14:54:00,디이와 잘한다
2022-10-25 14:52:00,다이와와 궁내 공매의 싸움이냐
2022-10-25 14:46:00,내나이 50이 넘어서야 알게되었습니다
2022-10-25 14:45:00,좋은회사인데
2022-10-25 14:39:00,셀트리온 떡락 1일차 기도글입니다
2022-10-25 14:39:00,셀트리온
2022-10-25 14:35:00,적정주가 9만
2022-10-25 14:35:00,야 이번에 치고 올라가면 28만은 가겠다
2022-10-25 14:24:00,다이와가
2022-10-25 14:22:00,떠납니다
2022-10-25 14:22:00,지분 모으기  주총대비
2022-10-25 14:20:00,밑으로 꼬꾸라 지는 보니
2022-10-25 14:20:00,이재명에게 묻는다 천하동인 700억은 돈입니까
2022-10-25 13:58:00,조심
2022-10-25 13:44:00,다이와 왜이래
2022-10-25 13:33:00,정진상 증거인멸 교사죄로 체포될듯
2022-10-25 13:33:00,몰빵전문 인데
2022-10-25 13:21:00,합병이든가
2022-10-25 13:23:00,합병이든가
2022-10-25 13:18:00,합병확정이구만
2022-10-25 13:07:00,금방 25만  가겠네요
2022-10-25 13:00:00,애타게 날 찾는 공견
2022-10-25 12:55:00,셀트리온
2022-10-25 12:54:00,왠
2022-10-25 12:52:00,다이와 뭐냐
2022-10-25 12:51:00,특명 코오롱티슈진을 점령하라
2022-10-25 12:50:00,오늘 하나님 제대로 안하네 나참
2022-10-25 12:49:00,1818 목사라는 공견
2022-10-25 12:47:00,오늘은 요기까지
2022-10-25 12:46:00,오늘 종가 
2022-10-25 12:45:00,셀트리온 향 바이넥스 대형수주 예정
2022-10-25 12:45:00,오늘
2022-10-25 12:39:00,10월 지나면서
2022-10-25 12:37:00,바이넥스 대형 수주 공시 터진단다
2022-10-25 12:27:00,woos zoak knig dog8 dbsr jjhh 정치병 걸려서 게시판에 눌러사는 거머리들
2022-10-25 12:20:00,셀트
2022-10-25 12:20:00,6월이후 기관외국인 매수종목
2022-10-25 12:17:00,재 대톰령되면
2022-10-25 12:00:00,아놔
2022-10-25 11:56:00,다이와증권사가 대량 매수
2022-10-25 11:31:00,급락
2022-10-25 11:30:00,셀트리온
2022-10-25 11:29:00,신한
2022-10-25 11:24:00,꼬라지가
2022-10-25 11:22:00,합병공시
2022-10-25 11:15:00,시동걸었다
2022-10-25 11:09:00,합병이다
2022-10-25 11:07:00,오늘부터 울트라 닛뽄
2022-10-25 11:07:00,오늘  마지막 탈출주네
2022-10-25 11:06:00,바이넥스 셀트리온 샘플 가동중곧 대형 수주 공시
2022-10-25 11:02:00,올려주니 기분들 좋읍니까
2022-10-25 11:01:00,주봉 쓰리바닥 나왔다못먹어도 고다
2022-10-25 10:59:00,다이와
2022-10-25 10:55:00,바이넥스 셀트리온 대형 수주 공시 예정
2022-10-25 10:54:00,오후장
2022-10-25 10:54:00,조만간  대박공시
2022-10-25 10:50:00,셀트리온 4형제인 바이넥스 날을듯 싶은데
2022-10-25 10:49:00,문재인
2022-10-25 10:42:00,합병 시동걸었다
2022-10-25 10:41:00,오전 거래량
2022-10-25 10:37:00,렉키로나 맞은 실험쥐 즉사
2022-10-25 10:36:00,20마넌
2022-10-25 10:36:00,Re새글패스20만을 향해 홧팅
2022-10-25 10:31:00,하나님 뭐해
2022-10-25 10:30:00,셀트가미래다
2022-10-25 10:25:00,비타민  많이들었다고 약사가 센트룸  포커스
2022-10-25 10:22:00,초몰빵
2022-10-25 10:22:00,32만원 올까요
2022-10-25 10:20:00,셀트리오니즘을 떠올리면 힘이납니다
2022-10-25 10:16:00,정호야 부정탄다 오늘 가만 있어주라
2022-10-25 10:16:00,꿈을 공유합니다
2022-10-25 10:14:00,3사 합병발표 하려나
2022-10-25 10:12:00,하나놈아 이거 내가 올리지 말랬지
2022-10-25 10:11:00,조만간 24만은  가겠네요
2022-10-25 10:09:00,성불하세요
2022-10-25 10:03:00,서회장님에 대한 믿음으로 이겨냈습니다
2022-10-25 10:02:00,이정도면 뭐 있는건대 뭐지
2022-10-25 09:58:00,일로 올라가냐 좋다
2022-10-25 09:57:00,다이와는 뭐냐
2022-10-25 09:54:00,코스닥바이오제약섹터빠대고다니는JP모건
2022-10-25 09:51:00,벌레들
2022-10-25 10:04:00,벌레들
2022-10-25 09:40:00,40가자
2022-10-25 09:35:00,셀트리온 갑니다
2022-10-25 09:34:00,매수로 진격하라 서회장님 일가를 지켜내자
2022-10-25 09:28:00,급등   배당씨즌 옵니다
2022-10-25 09:23:00,다이와
2022-10-25 09:18:00,20뚫고
2022-10-25 09:16:00,다이소 고우
2022-10-25 09:15:00,상갑니다
2022-10-25 09:13:00,출발 상승
2022-10-25 09:08:00,급등
2022-10-25 09:01:00,다이소 왔다
2022-10-25 08:51:00,형님이 힌트 준다
2022-10-25 08:35:00,예전에 프랑스
2022-10-25 08:30:00,특명 코오롱티슈진을 점령하라
2022-10-25 08:26:00,성공의 반대는 실패가
2022-10-25 08:37:00,삭제된 게시물의 답글다 버리고 튀어라 튀어야 산다
2022-10-25 07:57:00,불기둥
2022-10-25 07:04:00,셀트리온  부각
2022-10-25 07:03:00,문죄앙 정부 2년 꽁꽁 숨겨둔 범죄들이
2022-10-25 06:58:00,미 증시
2022-10-25 06:52:00,스티펠 SP500추세적15상승예측
2022-10-25 05:39:00,김동혁 현상금 천만원
2022-10-25 04:58:00,이재명 눈물 쑈  범죄자들이 법을 집행하는 절차를 무시하는
2022-10-25 04:26:00,암젠 머크 52주 신고가
2022-10-25 01:52:00,실망 시키지 않는 공견
2022-10-25 01:09:00,기사 코오롱티슈진 거래 재개
2022-10-25 00:55:00,2030   20조
2022-10-25 00:51:00,love 1년 365일 매도
2022-10-25 00:49:00,choi 여태 뭐하다 왔을까
2022-10-25 00:08:00,애타게 날 찾는 공견
2022-10-25 00:03:00,고소는 주둥이로 하냐
2022-10-24 22:53:00,금투세 유예를 위한 국회청원 나는  이하 수익이라고 넘어가지 마세요
2022-10-24 22:36:00,나스닥 보니 내일 조인옥이 지옥 가게생겼다
2022-10-24 21:41:00,그것이 알고싶다 포제이 그는 누구인가
2022-10-24 21:40:00,푸틴이 휴전하자네
2022-10-24 21:02:00,그냥 나가 OOO
2022-10-24 19:02:00,4j 인옥이 애미입니다
2022-10-24 19:02:00,정창래 오잉 찢재맹이  주겨 민주당살리긋네판끝났녀
2022-10-24 18:58:00,3일째
2022-10-24 18:37:00,하락장에서도 수익 117 내는 조인옥
2022-10-24 18:27:00,ANPARAMA 오늘 공매도 현황및 시간외 현황
2022-10-24 18:21:00,추매적몰빵냉무
2022-10-24 17:32:00,유동규가 불면 이재명은 끝
2022-10-24 17:23:00,매도 버튼을 누르는 고민을 수록
2022-10-24 16:58:00,어우 차트 이쁘네
2022-10-24 16:53:00,오늘 하루종일 2 올랐지만 내일은
2022-10-24 16:45:00,안전속도 5030 뒤집은 경찰35곳 제한속도 상향
2022-10-24 16:45:00,긍정적인신호
2022-10-24 16:19:00,조만간  상한가  굿
2022-10-24 16:16:00,choi 여태 뭐하다 왔을까
2022-10-24 15:38:00,love 1년 365일 매도
2022-10-24 15:36:00,놈이 시키는 걸까
2022-10-24 15:31:00,창피함을 모르는 민주당
2022-10-24 14:58:00,다이와
2022-10-24 14:54:00,급등
2022-10-24 14:54:00,외쳐라Buy  HOLD 4일차
2022-10-24 14:51:00,출발
2022-10-24 14:49:00,유동규 이재명에 쌓인 게 너무 많아천천히 말려 죽일 것
2022-10-24 14:49:00,급등
2022-10-24 14:42:00,상갑니다
2022-10-24 14:42:00,싼 다이소 자금 들어온다
2022-10-24 14:38:00,불기둥
2022-10-24 14:35:00,램시마SC
2022-10-24 14:31:00,쭉
2022-10-24 14:31:00,22만아래에선   음봉매수
2022-10-24 14:25:00,불기둥
2022-10-24 14:20:00,1818 목사라는 공견
2022-10-24 14:19:00,급등
2022-10-24 14:15:00,얘만
2022-10-24 13:53:00,삼바 부럽다
2022-10-24 13:53:00,에라이 삼바랑 주당 70만원차이난다
2022-10-24 13:12:00,국힘당
2022-10-24 13:11:00,셀트리온
2022-10-24 13:02:00,ADC 항암제 신약 개발 진출 속도
2022-10-24 13:01:00,횡단보도를 무단횡단한 보행자를 차로 치어 사망케 운전자에게 법원이 무죄를 선고했다
2022-10-24 13:00:00,당분간 주식하지마라
2022-10-24 12:59:00,22만아래에선    음봉매수  부담없이
2022-10-24 12:41:00,하여튼
2022-10-24 12:39:00,2달째 16만대는 매수라고 말씀드립니다
2022-10-24 12:26:00,땅굴파기
2022-10-24 12:24:00,찬물에 조줄듯이
2022-10-24 12:21:00,두시에 하한가로 밀어 주시옵소서
2022-10-24 12:19:00,윤가야
2022-10-24 12:16:00,셀트리온
2022-10-24 12:08:00,지수가좋아도
2022-10-24 12:06:00,징그러운 종목
2022-10-24 12:06:00,Re돈워리 비해피홧팅
2022-10-24 11:25:00,니들은이게오르는걸로보이냐
2022-10-24 11:21:00,해바라기
2022-10-24 11:08:00,이베스트
2022-10-24 11:17:00,삭제된 게시물의 답글정치가 도대체 무엇이길래 이것보다 중하다 하시오
2022-10-24 11:06:00,셀트리온
2022-10-24 10:57:00,상갑니다
2022-10-24 10:55:00,미국 램시마 sc 신약 13년 독점
2022-10-24 14:30:00,미국 램시마 sc 신약 13년 독점
2022-10-24 10:51:00,전력질주 급등
2022-10-24 10:49:00,신용 미수 금지
2022-10-24 10:38:00,불기둥
2022-10-24 10:35:00,셀트주주로써 222
2022-10-25 02:38:00,셀트주주로써 222
2022-10-24 10:25:00,한동훈 영장 방해는 범죄의 영역
2022-10-24 10:24:00,분식회개 상장폐지 분명 경고 했었읍니다
2022-10-24 10:24:00,자율주행 속도 80로 상향 추진비상시만 운전
2022-10-24 10:19:00,명분도 실익도 없는 금융투자소득세에 유예해줄 것에 청원
2022-10-24 10:16:00,이재명만 조지지 말고
2022-10-24 10:16:00,삭제된 게시물의 답글석렬 탄핵 기차는 출발 했다
2022-10-24 10:06:00,갭도 메꿨으니
2022-10-24 10:05:00,잡고기 베스가 지랄하내
2022-10-24 10:04:00,신한
2022-10-24 10:04:00,서정진 기우성 애새해꺄 신한 회수개 애새해꺄
2022-10-24 10:03:00,꼭지찍었고 개미들다시들어온다
2022-10-24 10:03:00,속보
2022-10-24 10:05:00,속보 바보아니냐
2022-10-24 10:02:00,특검을 방탄복으로 만드는 이재명의 능력
2022-10-24 10:00:00,love 1년 365일 매도
2022-10-24 10:00:00,갈겨 주시옵소서 냅따 후려갈겨 하한가 역사하여
2022-10-24 09:53:00,완전히 맛탱이가 간 이재명 정신이 재정신이 아닐 듯
2022-10-24 09:52:00,다 도망가는 날인가
2022-10-24 09:51:00,신한 매도 러쉬
2022-10-24 09:50:00,다른종목은 날아간다
2022-10-24 09:50:00,에라이
2022-10-24 09:47:00,민주당이 주식양도세 유예를 반대하고 있습니다
2022-10-24 09:46:00,공견들 난리
2022-10-24 09:44:00,삭제된 게시물의 답글오늘 파는 승자
2022-10-24 09:39:00,바닥 다지고
2022-10-24 09:36:00,가질 못해
2022-10-24 09:36:00,22만아래에선   음봉매수입니다
2022-10-24 09:33:00,이번주는 셀트 아닌 셀케 셀제
2022-10-24 09:25:00,갭은  메꾼다
2022-10-24 09:21:00,시가도 꺾였네
2022-10-24 09:17:00,속보 공매도 한시적 금지하기로 협의
2022-10-24 09:14:00,신용개미들 매수  프로그램 매도 시작
2022-10-24 09:09:00,Re20만을 향해 홧팅
2022-10-24 08:55:00,불기둥 갑니다
2022-10-24 08:54:00,재 대통련되면
2022-10-24 09:12:00,재 대통련되면
2022-10-24 09:50:00,재 대통련되면
2022-10-24 08:25:00,일베잔당들이 우글우글 정치글만 올리는
2022-10-24 07:17:00,1보셀트리온 서정진 이사장 구속 확인
2022-10-24 07:11:00,기사 금리인상 막바지  증시 2 UP
2022-10-24 06:59:00,셀트리온 매출 
2022-10-24 02:58:00,kb15  수작 이란
2022-10-24 02:54:00,dlsc  수작 이란
2022-10-24 01:30:00,NAVER 공견 수준
2022-10-24 00:55:00,셀트리온을 위한
2022-10-24 00:30:00,김동혁 현상금 천만원
2022-10-24 00:28:00,주둥이만 나불나불
2022-10-24 00:27:00,1818 수리남서 온다는 공견
2022-10-24 00:26:00,이죄명의 특검 방탄복 100개
2022-10-24 00:12:00,국가는 금융안정특별대출절대해주면안됩니다
2022-10-23 23:42:00,쓰레기들은 보고 싶은것만 본다
2022-10-23 23:24:00,서해  공무원 북풍 몰이  문죄앙  열차가 평양을 향해 갑니다
2022-10-23 22:48:00,셀트리온 주가 유일하게 맞춘 증권사
2022-10-23 22:47:00,특검 하자고
2022-10-23 22:39:00,오늘 날이 추워서
2022-10-23 22:29:00,주사파 신념을 지키기 위해
2022-10-23 20:20:00,조인옥60과 손자의 대화
2022-10-23 20:19:00,편의점 망설이는 아이들
2022-10-23 20:09:00,유치한 인오기 글 삭제시키네
2022-10-23 20:06:00,특명  신라젠을 점령하라
2022-10-23 20:05:00,22만아래에선  그냥 사  단 음봉매수
2022-10-23 19:38:00,공매도 급증하는데당국 금지하나
2022-10-23 19:28:00,NAVER 공견 수준
2022-10-23 19:18:00,키야 솔직히 조인옥이 내가 인정한다
2022-10-23 18:44:00,기사 금리인상 막바지  증시 2 UP
2022-10-23 18:31:00,김동혁 현상금 천만원
2022-10-23 18:24:00,4j 조인옥이 어미 입니다
2022-10-23 18:24:00,애타게 날 찾는 공견
2022-10-23 18:22:00,an91 개만 못한 공견
2022-10-23 18:14:00,주둥이만 나불나불
2022-10-23 18:22:00,보십시오
2022-10-23 18:11:00,1818 수리남서 온다는 공견
2022-10-23 18:04:00,조인옥은 셀트리온 하락의 주범입니다
2022-10-23 17:49:00,lrhd 유성파 공견
2022-10-23 17:44:00,dog8 날 고소했다는 공견
2022-10-23 17:34:00,woow 고소 원조 공견
2022-10-23 16:53:00,이재명 개발이익 뺏은 원수같은 내게 그들이 대선자금 줬을까
2022-10-23 15:42:00,주옥같은 글이 있어 퍼왔다
2022-10-23 15:39:00,셀트리온 게시판
2022-10-23 15:14:00,정진아
2022-10-23 14:13:00,경제 불황에서도 좌파들의 선동질은 계속 된다
2022-10-23 13:57:00,조인옥에게 피해를 보신분들의 제보를 기다립니다
2022-10-23 13:16:00,this wooj  dbsr  dog8  끄적인 조회하지말고 비공감도 누르지 마세요 개무시해야 여기에서  지랄 안합니다
2022-10-23 12:25:00,남로당 촛불봉기   반국가세력은  척살해야
2022-10-23 12:23:00,자사주 매입분 소각해 주세요
2022-10-23 11:55:00,여기서
2022-10-23 11:42:00,조인옥
2022-10-23 11:04:00,단기 바닥
2022-10-23 11:02:00,김동혁 현상금 천만원
2022-10-23 10:36:00,금융주의들이 달래 금리긴축이지하는줄아나
2022-10-23 10:25:00,고소는 도배질로 하냐
2022-10-23 10:15:00,하락장에서도 수익 117 내는 조인옥
2022-10-23 10:11:00,1818 수리남서 온다는 공견
2022-10-23 10:01:00,셀트리온분식회계 조인옥씨분식매매
2022-10-23 09:59:00,정치탄압을
2022-10-23 09:24:00,주사파들의 하수인  찢이 살길
2022-10-23 08:43:00,금융주의들아 대가리에방석깔아라
2022-10-23 08:41:00,lrhd 유성파 공견
2022-10-23 08:39:00,dog8 날 고소했다는 공견
2022-10-23 08:31:00,woow 고소 원조 공견
2022-10-23 08:26:00,김용 입에 이재명 수사 있지만쉽사리 인정하지 않을 듯
2022-10-23 08:18:00,생각엔 노동자 서민이 줄줄이  집에 그냥 누워있는 세상이 올 거 같은데
2022-10-23 08:10:00,이승만 건국 대통령에 자유 대한민국이 수립되고  소련의 영향을 받아 공산당을 몰고 온  김일성한국은 자유를 마음껏 누리는 나라로 되었고
2022-10-23 05:11:00,이재명 저는 사탕 안받았다
