date,text
2022.0,당사는 시장성과 성장성이 있는 다양한 후속 바이오시밀러 파이프라인을 확보하기 위한 노력을 지속하면서 바이오시밀러 산업의 선도기업으로 성장하고 있습니다
2022.0,당사는 축적하여온 후보물질 개발 선별 기술 세포주 개발 공정 개발 기술 등을 적극적으로 활용하여 다양한 항체의약품 신약을 자체 또는 공동 개발하고 있습니다
2022.0,결과  초 글로벌 팬데믹을 야기한 코로나19의 항체치료제 렉키로나CTP59 개발에 성공하였으며 항체의약품 신약 개발 역량까지 보유한 종합생명공학 기업으로 자리매김했습니다
2022.0,렉키로나는 대한민국 식품의약품안전처Ministry of Food and Drug Safety MFDS와 유럽연합집행위원회European Commission EC로부터 정식 품목허가를 획득하였으며 팬데믹 상황 국내 유럽 코로나19 환자들에게 처방되어 위중증 환자 발생률을 감소시키고 의료현장의 부담완화에 기여하였습니다
2022.0,바이오시밀러 항체 신약 개발 관련 세부내용은 II 사업의 내용  7 참고사항  마 사업의 개요 주요 제품 서비스 추가내용 참고하시기 바랍니다
2022.0, 4월 제네릭 항생제 리네졸리드Linezolid를 미국 FDA로부터 승인 받았습니다
2022.0,이밖에도 HIV 치료를 위한 3성분 복합제 개량신약 CTG7이 FDA로부터  4월 잠정 승인을 받고 자회사 셀트리온제약의 청주공장에서 CTG7 상업 생산을 위한 전용 라인 구축 공급물량 생산 확대를 통해 글로벌 조달시장 진출에 힘쓰고 있습니다
2022.0,글로벌 케미컬 프로젝트의 일환으로 비후성심근증 신약 CTG20 다양한 케미컬의약품의 임상 개발을 완료해 향후 글로벌 시장에서 당사 화학합성의약품 경쟁력을 높여나갈 계획입니다
2022.0,또한  11월 대한민국 식약처로부터 치매치료제 도네페질 패치제인 도네리온패취의 품목허가를 획득하여 세계 최초 도네페질 패치제 지위를 확보하였으며  8월 도네리온패취의 국내 판매를 개시하였습니다
2022.0,당사는  11월 30일 부로 다케다 Primary Care APAC 영업양수 제품군에 대한 권리 자산 인수 절차를 마무리 지어 전문의약품 브랜드 12개와 일반의약품 6개의 APAC 9개국 판매영업권 특허 전체 권리를 인수하여 판매하고 있으며 셀트리온의 복합제 기술을 기반으로 당뇨 고혈압 제제의 새로운 복합제 개발을 진행하고 있습니다
